category,extra_name,main_name,price,subcategory,unit_price
Hus og hjem,"Rull med 40 poser, 1 stk",Kildesorteringsposer til matavfall,"kr 0,00",Poser og folie,"kr 0,00 per stk"
Hus og hjem,"Rull med 20 poser, 1 stk",Kildesorteringsposer til plastemballasje,"kr 0,00",Poser og folie,"kr 0,00 per stk"
Hus og hjem,"10l, 20 stk",Biobag Komposterbare Poser,"kr 29,60",Poser og folie,"kr 1,48 per stk"
"Shampo, såpe og hudpleie","Assortert Variant, 300 ml",Håndsåpe Flaske Refill,"kr 14,40",Håndsåpe,"kr 48,00 per l"
Brød og frokostblandinger,"Glutenfri, 300 g",Flerkornbrød,"kr 46,50",Langtidsholdbare brød,"kr 155,00 per kg"
Brød og frokostblandinger,"Glutenfri, 200 g",Ciabatta,"kr 31,40",Langtidsholdbare brød,"kr 157,00 per kg"
Brød og frokostblandinger,"Glutenfri, 200 g",Ciabatta Rustica,"kr 29,80",Langtidsholdbare brød,"kr 149,00 per kg"
Brød og frokostblandinger,"Glutenfri, 300 g",Minibaguetter,"kr 53,40",Langtidsholdbare brød,"kr 178,00 per kg"
Brød og frokostblandinger,"Glutenfri, 300 g",Fiberbaguetter,"kr 59,80",Langtidsholdbare brød,"kr 199,33 per kg"
Brød og frokostblandinger,300 g,Landbrød Glutenfri,"kr 51,70",Langtidsholdbare brød,"kr 172,33 per kg"
Brød og frokostblandinger,"Glutenfri, 400 g",Flerkornbrød,"kr 55,40",Langtidsholdbare brød,"kr 138,50 per kg"
Drikkevarer,"Appelsin, 0,5 l",YT Sportsdrikk,"kr 27,00",Vann og mineralvann,"kr 54,00 per l"
Drikkevarer,"Produsert av Telemark Kildevann, 5 l",Norsk Vann,"kr 33,30",Vann og mineralvann,"kr 6,66 per l"
Drikkevarer,"1,5 l",Prima Vann med Kullsyre Naturell,"kr 6,80",Vann og mineralvann,"kr 4,53 per l"
Brød og frokostblandinger,40 g,Sandwich Cheese & Paprika,"kr 14,70",Knekkebrød,"kr 367,50 per kg"
Brød og frokostblandinger,40 g,Sandwich Tomat & Basilikum,"kr 13,40",Knekkebrød,"kr 335,00 per kg"
Brød og frokostblandinger,32 g,Sandwich Hummus,"kr 14,70",Knekkebrød,"kr 459,38 per kg"
Brød og frokostblandinger,"Knekkebrød, 400 g",Ryvita Rug,"kr 29,80",Knekkebrød,"kr 74,50 per kg"
Brød og frokostblandinger,"Knekkebrød, 200 g",Ryvita Muesli Crunch,"kr 39,10",Knekkebrød,"kr 195,50 per kg"
Brød og frokostblandinger,"Knekkebrød, 250 g",Ryvita Multigrain,"kr 33,80",Knekkebrød,"kr 135,20 per kg"
Mathall,150 g,Parmigiano Reggiano,"kr 60,60",Ostedisken,"kr 404,00 per kg"
Mathall,200 g,Grana Padano,"kr 54,90",Ostedisken,"kr 274,50 per kg"
Mathall,200 g,Grana Padano Trekant 10 mnd DOP,,Ostedisken,"kr 312,90 per kg"
Mathall,200 g,Manchego 3 mnd DOP,,Ostedisken,"kr 290,85 per kg"
Mathall,"Lagret 6 mnd, 150 g",Manchego DOP,"kr 57,60",Ostedisken,"kr 384,00 per kg"
Mathall,"Classic fra Alambra, 250 g",Halloumi,"kr 69,80",Ostedisken,"kr 279,20 per kg"
Mathall,200 g,Halloumi,"kr 47,60",Ostedisken,"kr 238,00 per kg"
Mathall,125 g,Mozzarella di Bufala Fersk,"kr 49,80",Ostedisken,"kr 398,40 per kg"
Mathall,150 g,Castello Blå,,Ostedisken,"kr 161,47 per kg"
Mathall,300 g,Håndlaget Økologisk Plommesyltetøy,"kr 64,90",Pålegg og spekemat,"kr 216,33 per kg"
Brød og frokostblandinger,475 g,Granola Solbær,"kr 51,50",Frokostblandinger og gryn,"kr 108,42 per kg"
Brød og frokostblandinger,475 g,Granola Blåbær Dadler,"kr 48,70",Frokostblandinger og gryn,"kr 102,53 per kg"
Brød og frokostblandinger,375 g,Granola Bringebær & Kanel,"kr 48,50",Frokostblandinger og gryn,"kr 129,33 per kg"
Brød og frokostblandinger,"1,2 kg",Urkraft Store Havregryn,"kr 24,00",Frokostblandinger og gryn,"kr 20,00 per kg"
Brød og frokostblandinger,"1,2 kg",Urkraft Lettkokte Havregryn,"kr 21,60",Frokostblandinger og gryn,"kr 18,00 per kg"
Brød og frokostblandinger,1 kg,Glutenfri Havregryn store,"kr 33,40",Frokostblandinger og gryn,"kr 33,40 per kg"
Brød og frokostblandinger,65 g,Havregrøt Energi,"kr 11,90",Frokostblandinger og gryn,"kr 183,08 per kg"
Middager og tilbehør,800 g,Rømmegrøt,"kr 51,60",Ferdige middagsretter,"kr 64,50 per kg"
Middager og tilbehør,385 g,Risgrøt Velbekomme,"kr 35,80",Ferdige middagsretter,"kr 92,99 per kg"
Middager og tilbehør,385 g,Laktosefri Risgrøt,"kr 36,90",Ferdige middagsretter,"kr 95,84 per kg"
Middager og tilbehør,900 g,Risengrynsgraut,"kr 26,10",Ferdige middagsretter,"kr 29,00 per kg"
Middager og tilbehør,350 g,Kjøttsuppe,"kr 42,40",Ferdige middagsretter,"kr 121,14 per kg"
Middager og tilbehør,491 g,Fjordland Kjøttkaker med kålstuing,"kr 65,80",Ferdige middagsretter,"kr 134,01 per kg"
Middager og tilbehør,450 g,Lys Lapskaus,"kr 62,50",Ferdige middagsretter,"kr 138,89 per kg"
Middager og tilbehør,350 g,Fiskesuppe med Creme Fraiche & Urter,"kr 43,90",Ferdige middagsretter,"kr 125,43 per kg"
Middager og tilbehør,500 g,"Kokt Laks med Urtesaus, Gulrot & Poteter","kr 92,70",Ferdige middagsretter,"kr 185,40 per kg"
Hus og hjem,1 stk,Tesil med klype,"kr 39,90",Kjøkkenredskap,"kr 39,90 per stk"
Hus og hjem,1 stk,Kjevle bøk,"kr 99,90",Kjøkkenredskap,"kr 99,90 per stk"
Brød og frokostblandinger,1100 g,Jättefranska,"kr 47,00",Frosne brød og rundstykker,"kr 42,73 per kg"
Brød og frokostblandinger,1100 g,Rasker,"kr 49,30",Frosne brød og rundstykker,"kr 44,82 per kg"
Brød og frokostblandinger,650 g,Lantgodabrød,"kr 39,80",Frosne brød og rundstykker,"kr 61,23 per kg"
Brød og frokostblandinger,500 g,Lingongrova,"kr 42,20",Frosne brød og rundstykker,"kr 84,40 per kg"
Brød og frokostblandinger,450 g,Rosta,"kr 28,80",Frosne brød og rundstykker,"kr 64,00 per kg"
Brød og frokostblandinger,"Glutenfri, 500 g",Grova,"kr 63,60",Frosne brød og rundstykker,"kr 127,20 per kg"
Brød og frokostblandinger,"Glutenfri, 500 g",Havrebrød,"kr 69,80",Frosne brød og rundstykker,"kr 139,60 per kg"
Hus og hjem,1 stk,Usb-c Til Hdmi-adapter,"kr 299,90",Kontor,"kr 299,90 per stk"
Hus og hjem,"iPod/iPhone/iPad, 1 stk",USB-lader Lightning 230v,"kr 199,90",Kontor,"kr 199,90 per stk"
Hus og hjem,1 stk,Tegneblokk FSC A4 50 ark,"kr 49,90",Kontor,"kr 49,90 per stk"
Hus og hjem,"For 26/6 klammer, 1 stk",Stiftemaskin,"kr 59,90",Kontor,"kr 59,90 per stk"
Hus og hjem,"30 ark, 1 stk",Hullemaskin,"kr 79,90",Kontor,"kr 79,90 per stk"
Hus og hjem,"180x265mm, 10 stk",Boblepose,"kr 59,90",Kontor,"kr 5,99 per stk"
Hus og hjem,"8 deler, 1 stk",Notismix,"kr 69,90",Kontor,"kr 69,90 per stk"
Hus og hjem,1 stk,Kalkulator,"kr 69,90",Kontor,"kr 69,90 per stk"
Hus og hjem,"215x120mm, 10 stk",Boblepose,"kr 49,90",Kontor,"kr 4,99 per stk"
Hus og hjem,"360x270mm, 10 stk",Boblepose,"kr 69,90",Kontor,"kr 6,99 per stk"
"Shampo, såpe og hudpleie",1 stk,Lemongrass Moisturizer Garnier Bio,"kr 103,00",Hudpleie,"kr 103,00 per stk"
"Shampo, såpe og hudpleie",1 stk,Nourishing Mist Garnier Bio,"kr 82,20",Hudpleie,"kr 82,20 per stk"
"Shampo, såpe og hudpleie",1 stk,Purifying Thyme Perfecting Toner Garnier Bio,"kr 92,60",Hudpleie,"kr 92,60 per stk"
"Shampo, såpe og hudpleie",300 ml,Bodylotion Cottontouch,"kr 47,60",Hudpleie,"kr 158,67 per l"
"Shampo, såpe og hudpleie",400 ml,Delicious Glow Body Lotion,"kr 81,50",Hudpleie,"kr 203,75 per l"
"Shampo, såpe og hudpleie",400 ml,Luscious Hydration Body Lotion,"kr 81,40",Hudpleie,"kr 203,50 per l"
Tørkepapir og vaskemidler,"Tøyvask, 595 ml",Milo Flytende,"kr 57,90",Klesvask,"kr 97,31 per l"
Tørkepapir og vaskemidler,"Parfymefri, 595 ml",Milo Ull & Silke,"kr 62,80",Klesvask,"kr 3,69 per vask"
Tørkepapir og vaskemidler,490 ml,Milo Tøyvask Refill,"kr 53,80",Klesvask,"kr 109,80 per l"
Tørkepapir og vaskemidler,1 l,Tøyvask Ull & Silke,"kr 25,60",Klesvask,"kr 25,60 per l"
Tørkepapir og vaskemidler,750 ml,Tøymykner,"kr 29,30",Klesvask,"kr 39,07 per l"
Tørkepapir og vaskemidler,750 ml,Comfort Sensitive Tøymykner,"kr 38,20",Klesvask,"kr 50,93 per l"
Tørkepapir og vaskemidler,750 ml,Comfort Fresh Tech,"kr 43,80",Klesvask,"kr 58,40 per l"
Mathall,"Strøm-Larsen, 1 kg",Lammekoteletter,"kr 249,00",Kjøttdisken,"kr 249,00 per kg"
Mathall,600 g,Okse Bibringe,"kr 91,60",Kjøttdisken,"kr 152,67 per kg"
Mathall,"Fryst, 1 kg",Oksehaler,"kr 129,60",Kjøttdisken,"kr 129,60 per kg"
Mathall,500 g,Okse Høyrygg i Terninger,"kr 147,70",Kjøttdisken,"kr 295,40 per kg"
Mathall,600 g,Lammebog Uten Ben i Terninger,"kr 166,40",Kjøttdisken,"kr 277,33 per kg"
Mathall,400 g,Kjøttdeig Økologisk,"kr 96,00",Kjøttdisken,"kr 240,00 per kg"
Mathall,400 g,Karbonadedeig Økologisk,"kr 105,60",Kjøttdisken,"kr 264,00 per kg"
Mathall,ca. 290 g,Økologisk Kyllingbryst Med Skinn,"kr 129,00",Kjøttdisken,"kr 444,83 per kg"
Mathall,ca. 400 g,Økologisk Kyllingfilet I Skiver,"kr 179,00",Kjøttdisken,"kr 447,50 per kg"
Hus og hjem,"30L, 20 stk",Avfallsposer med Knytehåndtak,"kr 24,90",Poser og folie,"kr 1,25 per stk"
Hus og hjem,"Ekstra Sterk, 10 stk",Avfallsekker 160L,"kr 59,90",Poser og folie,"kr 5,99 per stk"
Hus og hjem,"Sort, 10 stk",Avfallssekk 100L,"kr 27,10",Poser og folie,"kr 2,71 per stk"
Hus og hjem,"Klar, 10 stk",Avfallssekk 100L,"kr 29,20",Poser og folie,"kr 2,92 per stk"
Hus og hjem,1 stk,Vakumposer 2-pack,"kr 169,90",Poser og folie,"kr 169,90 per stk"
Hus og hjem,"Bio, 80 stk",Hundeposer Asaklitt,"kr 49,90",Poser og folie,"kr 0,62 per stk"
Brød og frokostblandinger,"Økologisk, 250 g",Solsikkebrød Glutenfri,"kr 39,90",Langtidsholdbare brød,"kr 159,60 per kg"
Brød og frokostblandinger,"Skåret, Glutenfri, Fryst, 500 g",Chia Brød,"kr 52,80",Langtidsholdbare brød,"kr 105,60 per kg"
Brød og frokostblandinger,"Skåret, Glutenfri, Fryst, 500 g",Spire Brød,"kr 47,40",Langtidsholdbare brød,"kr 94,80 per kg"
Brød og frokostblandinger,300 g,Ferdigbakt Grovbrød m Frø Glutenfri,"kr 35,60",Langtidsholdbare brød,"kr 118,67 per kg"
Brød og frokostblandinger,225 g,Ferdigbakt Lyse Baguetter Glutenfri,"kr 34,90",Langtidsholdbare brød,"kr 155,11 per kg"
Brød og frokostblandinger,"Knekkebrød, 250 g",Ryvita Sesam,"kr 28,40",Knekkebrød,"kr 113,60 per kg"
Brød og frokostblandinger,"Knekkebrød, 250 g",Ryvita Rug,"kr 23,40",Knekkebrød,"kr 93,60 per kg"
Brød og frokostblandinger,320 g,Frukost Fullkorn,"kr 18,90",Knekkebrød,"kr 59,06 per kg"
Brød og frokostblandinger,"Økologisk, 180 g",Eko Krispig Råg,"kr 37,30",Knekkebrød,"kr 207,22 per kg"
Brød og frokostblandinger,260 g,Husman,"kr 13,00",Knekkebrød,"kr 50,00 per kg"
Brød og frokostblandinger,230 g,Fiber Balance,"kr 19,40",Knekkebrød,"kr 84,35 per kg"
Brød og frokostblandinger,285 g,Delikatess Sesam,"kr 23,80",Knekkebrød,"kr 83,51 per kg"
Mathall,150 g,Castello Hvit,,Ostedisken,"kr 185,73 per kg"
Mathall,150 g,Castello White med Chili,,Ostedisken,"kr 204,40 per kg"
Mathall,150 g,Gamalost Frå Vik,,Ostedisken,"kr 286,93 per kg"
Mathall,180 g,Pultost Løiten,,Ostedisken,"kr 237,33 per kg"
Mathall,150 g,Saint Agur Creme,,Ostedisken,"kr 339,27 per kg"
Mathall,225 g,Halloumi,"kr 68,90",Ostedisken,"kr 306,22 per kg"
Mathall,330 g,Ekte Hvit Geitost,,Ostedisken,"kr 157,09 per kg"
Brød og frokostblandinger,"Lettkokte, Original, 1,1 kg",Bjørn Havregryn,"kr 18,90",Frokostblandinger og gryn,"kr 17,18 per kg"
Brød og frokostblandinger,675 g,4 Korn,"kr 23,80",Frokostblandinger og gryn,"kr 35,26 per kg"
Brød og frokostblandinger,550 g,Byggryn Hele,"kr 17,80",Frokostblandinger og gryn,"kr 32,36 per kg"
Brød og frokostblandinger,950 g,Havrekli,"kr 38,80",Frokostblandinger og gryn,"kr 40,84 per kg"
Brød og frokostblandinger,"Økologisk, 500 g",The Ultimate Granola,"kr 91,90",Frokostblandinger og gryn,"kr 183,80 per kg"
Brød og frokostblandinger,"Økologisk, 500 g",Strawberry & Raspberry Granola,"kr 90,50",Frokostblandinger og gryn,"kr 181,00 per kg"
Middager og tilbehør,"Gulrøtter og Poteter, 550 g",Torsk i Purreløksaus,"kr 63,80",Ferdige middagsretter,"kr 116,00 per kg"
Middager og tilbehør,500 g,Fiskeboller i Hvit Saus,"kr 62,40",Ferdige middagsretter,"kr 124,80 per kg"
Middager og tilbehør,350 g,Laks og Pasta,"kr 50,80",Ferdige middagsretter,"kr 145,14 per kg"
Middager og tilbehør,470 g,Pasta Penne,"kr 60,40",Ferdige middagsretter,"kr 128,51 per kg"
Middager og tilbehør,350 g,Pasta med Ost & Skinkesaus,"kr 47,40",Ferdige middagsretter,"kr 135,43 per kg"
Middager og tilbehør,330 g,Kylling og Ris,"kr 52,80",Ferdige middagsretter,"kr 160,00 per kg"
Middager og tilbehør,"Vegetar, 330 g",Indisk grønnsaksgryte,"kr 49,80",Ferdige middagsretter,"kr 150,91 per kg"
Middager og tilbehør,"med Fullkornpasta, 480 g",Sunt & Godt Kjøttboller i Tomatsaus,"kr 72,80",Ferdige middagsretter,"kr 151,67 per kg"
Brød og frokostblandinger,"Glutenfri, 500 g",Loff,"kr 67,60",Frosne brød og rundstykker,"kr 135,20 per kg"
Brød og frokostblandinger,"Glutenfri, 500 g",Fiberbrød,"kr 72,90",Frosne brød og rundstykker,"kr 145,80 per kg"
Brød og frokostblandinger,"Glutenfri, 500 g",Fria Familiekneipp,"kr 69,40",Frosne brød og rundstykker,"kr 138,80 per kg"
Brød og frokostblandinger,500 g,Glutenfri Havrebrød,"kr 50,60",Frosne brød og rundstykker,"kr 101,20 per kg"
Brød og frokostblandinger,600 g,Glutenfri Fiberbrød,"kr 54,00",Frosne brød og rundstykker,"kr 90,00 per kg"
Brød og frokostblandinger,500 g,Glutenfri Kornbrød,"kr 40,00",Frosne brød og rundstykker,"kr 80,00 per kg"
Brød og frokostblandinger,"Glutenfri, 500 g",Loff,"kr 38,50",Frosne brød og rundstykker,"kr 77,00 per kg"
Brød og frokostblandinger,"Glutenfri, 450 g",Grovbrød Xl,"kr 51,10",Frosne brød og rundstykker,"kr 113,56 per kg"
Hus og hjem,1 stk,Klammer til Stiftemaskin 26/6,"kr 39,90",Kontor,"kr 39,90 per stk"
Hus og hjem,1 stk,Memotavle med penn,"kr 69,90",Kontor,"kr 69,90 per stk"
Hus og hjem,1 stk,Id kortholder med jojo,"kr 89,90",Kontor,"kr 89,90 per stk"
Tørkepapir og vaskemidler,750 ml,Comfort Sommerfrisk,"kr 42,60",Klesvask,"kr 56,80 per l"
